word	word_with_punct	word_index_in_text	word_index_in_sent	sent_index_in_text	word_limit_char_indices	text_id	text_id_numeric	text_domain	text_domain_numeric	word_length	STTS_punctuation_before	STTS_punctuation_after	is_in_quote	is_in_parentheses	is_clause_beginning	is_sent_beginning	is_abbreviation	is_expert_technical_term	is_general_technical_term	contains_symbol	contains_hyphen	contains_abbreviation	STTS_PoS_tag	type	type_length_chars	PoS_tag	lemma	lemma_length_chars	syllables	type_length_syllables	annotated_type_frequency_normalized	type_frequency_normalized	lemma_frequency_normalized	familiarity_normalized	regularity_normalized	document_frequency_normalized	sentence_frequency_normalized	cumulative_syllable_corpus_frequency_normalized	cumulative_syllable_lexicon_frequency_normalized	cumulative_character_corpus_frequency_normalized	cumulative_character_lexicon_frequency_normalized	cumulative_character_bigram_corpus_frequency_normalized	cumulative_character_bigram_lexicon_frequency_normalized	cumulative_character_trigram_corpus_frequency_normalized	cumulative_character_trigram_lexicon_frequency_normalized	initial_letter_frequency_normalized	initial_bigram_frequency_normalized	initial_trigram_frequency_normalized	avg_cond_prob_in_bigrams	avg_cond_prob_in_trigrams	neighbors_coltheart_higher_freq_cum_freq_normalized	neighbors_coltheart_higher_freq_count_normalized	neighbors_coltheart_all_cum_freq_normalized	neighbors_coltheart_all_count_normalized	neighbors_levenshtein_higher_freq_cum_freq_normalized	neighbors_levenshtein_higher_freq_count_normalized	neighbors_levenshtein_all_cum_freq_normalized	neighbors_levenshtein_all_count_normalized	sent_surprisal_gpt2-base	text_surprisal_gpt2-base	sent_surprisal_gpt2-large	text_surprisal_gpt2-large	sent_surprisal_llama-7b	text_surprisal_llama-7b	sent_surprisal_llama-13b	text_surprisal_llama-13b	sent_surprisal_bert-base	text_surprisal_bert-base
DNA-Schaden	DNA-Schaden	116	11	7	751,761	b1	0	biology	1	11			0	0	0	0	0	0	1	0	1	1	NN	DNA-Schaden	11.0	nn	DNA-Schaden	11.0																															16.161109924316406	9.709030151367188	18.15298843383789	7.87263822555542	18.620651245117188	5.686617374420166	17.907045364379883	5.858384609222412	40.42812347412109	28.14391279220581
aufweist	aufweist.	117	12	7	762,769	b1	0	biology	1	8		$.	0	0	0	0	0	0	0	0	0	0	VVFIN	aufweist	8.0	vvfin	aufweisen	9.0	auf-weist	2.0	7.9625269421	7.9625269421	29.6591865975	175.96040031	164.384969049	68.2030205996	15.1149527852	9075.49854677	7589.96224283	2238226.96859	5235909.98211	353284.673574	580713.447889	186732.92263	166493.71998	41334.1231877	16266.7803613	7317.89743803	0.0916240056177	0.526062146903	0.0	0.0	1.68406627317	1.7123434276	0.0	0.0	1.68406627317	1.7123434276	7.986322402954102	7.3039703369140625	6.096381187438965	6.274988651275635	5.500670909881592	3.171173334121704	8.33559799194336	3.807503700256348	33.17710781097412	32.90683889389038
Durch	Durch	118	1	8	771,775	b1	0	biology	1	5			0	0	0	1	0	0	0	0	0	0	APPR	Durch	5.0	appr	durch	5.0	durch	1.0	118.816598128	118.816598128	2421.46657369	127.204229178	15.8391767053	723.254582587	225.343151328	3354.08776063	2913.1242562	888763.408693	2113499.6875	209953.907515	365722.309266	106499.272005	73667.1546845	19121.5915224	897.590973444	345.266286317	0.00403861034932	0.0199934046953	2302.17582098	0.428085856899	2302.87887778	5.13703028279	2302.17582098	0.428085856899	2303.89258757	9.41788885179	6.072864055633545	9.449667930603027	6.127488136291504	2.642508029937744	14.654438972473145	4.261344909667969	17.97394561767578	4.39418888092041	0.0844810009002685	3.275886297225952
Endonuklease-Schnitte	Endonuklease-Schnitte	119	2	8	776,796	b1	0	biology	1	21			0	0	0	0	0	1	0	0	1	0	NN	Endonuklease-Schnitte	21.0	nn	Endonuklease-Schnitt	20.0	En-do-nuk-le-a-se-Schnit-te	8.0																													45.71481704711914	37.81331634521485	42.28059005737305	33.3522834777832	42.96158599853516	18.386661529541016	35.344139099121094	18.06789207458496	38.458471070975065	37.4238846860826
und	und	120	3	8	797,799	b1	0	biology	1	3			0	0	0	0	0	0	0	0	0	0	KON	und	3.0	kon	und	3.0	und	1.0	22313.7473183	22313.7473183	23398.5884761	22313.7473183	0.428085856899	9064.0679761	29467.6401896	23513.5137367	723.037012303	869972.90787	1656300.13956	195202.966651	251153.263298	160187.509171	58920.0250002	32509.3788389	28906.6542257	22352.5789435	0.120238001286	0.419307858966	0.0	0.0	2201.34439665	22.6885504157	0.0	0.0	2454.42031712	42.8085856899	7.777647495269775	3.2308077812194824	7.376409530639648	2.930994272232056	10.889875411987305	6.981202125549316	10.762096405029297	7.811123847961426	0.0504513084888458	0.0117055233567953
anschließende	anschließende	121	4	8	800,812	b1	0	biology	1	13			0	0	0	0	0	0	0	0	0	0	ADJA	anschließende	13.0	adja	anschließend	12.0	an-schlie-ßen-de	4.0	2.80405209563	2.80405209563	35.5125431586	14.6906169558	32.5345251244	30.5085600464	5.30730375003	30288.5287038	58037.3119633	4901710.03605	10543288.4699	862012.081344	1571684.261	274034.108898	452878.449302	41334.1231877	8435.34898599	343.018139593	0.0157502184344	0.1038990017	0.0	0.0	2.63237543671	0.856171713799	22.6858442139	0.856171713799	27.0840367137	2.9966009983	7.9181036949157715	7.286067962646484	4.4738874435424805	8.909332275390625	5.554136753082275	3.476332664489746	4.404207229614258	4.512058258056641	0.0510999970138073	0.0424814596772193
Ligation	Ligation	122	5	8	813,820	b1	0	biology	1	8			0	0	0	0	0	1	0	0	0	0	NN	Ligation	8.0	ptkvz	Ligation	8.0	li-ga-ti-on	4.0	0.00817507899599	0.00817507899599	0.00817507899599	2.13369561795	12.842575707	0.126068429944	0.0155184320176	26939.6811688	104675.981815	1993711.58208	4694446.87026	302507.622914	593658.764202	233487.450195	353974.777181	8934.00427951	1490.48857763	16.1130807011	3.551e-06	1.0	0.2043769749	1.2842575707	0.2043769749	1.2842575707	0.2043769749	1.2842575707	0.2043769749	1.2842575707	14.870967864990234	13.4740571975708	14.022403717041016	12.609003067016602	6.894624710083008	0.9167536497116088	1.0040301084518433	1.3623512983322144	2.522172214463353	1.9617483015172184
bilden	bilden	123	6	8	821,826	b1	0	biology	1	6			0	0	0	0	0	0	0	0	0	0	VVFIN	bilden	6.0	vvfin	bilden	6.0	bil-den	2.0	41.6520274846	86.2552584867	239.897693137	156.806190222	7.27745956729	467.713875091	162.602130681	24494.7030679	26290.8929015	2079316.73376	4313059.18715	514170.759595	815337.888167	377061.081501	479737.840221	20337.830725	2547.64074292	304.513517522	0.0480952295361	0.309433405418	0.0	0.0	90.1956465628	7.27745956729	0.0	0.0	96.3351308888	8.98980299489	0.464047908782959	4.450096130371094	0.7304830551147461	3.745959043502808	7.571694850921631	6.691128730773926	8.368450164794922	6.558567047119141	23.623437881469727	0.1120019257068634
sich	sich	124	7	8	827,830	b1	0	biology	1	4			0	0	0	0	0	0	0	0	0	0	PRF	sich	4.0	prf	sich	4.0	sich	1.0	6557.46793998	6557.46793998	6566.55045274	6557.81946837	0.856171713799	6282.99841154	11211.8033194	6926.29480396	1064.22144025	990057.517976	2298056.06212	287477.77288	411907.636196	194753.386357	108862.23341	48925.779496	15113.3748159	6879.41072592	0.109257424523	0.373105981887	0.0	0.0	1254.85010065	21.404292845	0.0	0.0	4636.93750684	29.5379241261	9.719539642333984	0.6240216493606567	10.520256042480469	0.0961543917655944	1.329285979270935	2.835770845413208	1.0210140943527222	4.478940963745117	7.079801082611084	0.0008873577462509
letztendlich	letztendlich	125	8	8	831,842	b1	0	biology	1	12			0	0	0	0	0	0	0	0	0	0	ADV	letztendlich	12.0	adv	letztendlich	12.0	letzt-end-lich	3.0	0.858383294579	0.858383294579	1.13633598044	1.71676658916	9.84597470869	11.4722271249	1.61391692983	6982.56387269	8582.26525912	3899142.93044	8654414.42136	634435.458516	1305817.6868	190123.978098	224011.335713	7813.184599	2444.11154251	532.369319298	0.0120333009714	0.174565267514	0.0	0.0	0.188026816908	0.856171713799	0.0	0.0	0.253427448876	1.2842575707	5.436397552490234	0.1215258687734603	1.424832463264465	0.0895918831229209	11.083869934082031	8.766819953918457	10.060467720031738	8.110223770141602	2.6572484970092773	5.292752393870615e-05
wieder	wieder	126	9	8	843,848	b1	0	biology	1	6			0	0	0	0	0	0	0	0	0	0	ADV	wieder	6.0	adv	wieder	6.0	wie-der	2.0	1049.85999482	1064.2317837	1089.9178819	1076.68242901	11.9864039932	2297.34499887	1944.08708944	44007.4230698	21289.9939212	2532830.99871	5163375.97068	517165.806061	673640.613361	294945.045361	194392.931446	34258.3961147	10849.3026621	4473.9509569	0.0332591041392	0.208030500245	0.0	0.0	102.809793454	8.56171713799	0.0	0.0	236.137156799	12.4144898501	2.9559009075164795	3.951616764068604	3.52771520614624	4.398487091064453	4.309047222137451	0.7192488312721252	1.6482926607131958	0.2787226736545563	0.0158431082963943	1.2874520507466514e-05
zwei	zwei	127	10	8	849,852	b1	0	biology	1	4			0	0	0	0	0	0	0	0	0	0	CARD	zwei	4.0	card	zwei	4.0	zwei	1.0	521.251211863	521.251211863	575.885264794	522.109595158	2.5685151414	1807.69521696	948.874525718	1327.24042516	1445.21785289	1251085.84465	2573867.92695	134614.570409	193790.18656	43415.2203474	37203.2294797	19838.2434724	2299.11834144	1060.56117323	0.00808774974252	0.170529329617	0.0	0.0	55.4760860668	7.70554542419	0.0	0.0	63.250586192	11.5583181363	7.561878681182861	9.04449462890625	5.589555740356445	10.095821380615234	3.6286561489105225	0.153660163283348	1.7887996435165403	0.0080186827108263	1.001483678817749	0.0002208704245276
komplette	komplette	128	11	8	853,861	b1	0	biology	1	9			0	0	0	0	0	0	0	0	0	0	ADJA	komplette	9.0	adja	komplett	8.0	kom-plet-te	3.0	2.70595114767	2.70595114767	8.58383294579	58.6480167173	18.4076918467	33.4081339351	5.1055641338	27788.3361194	53082.6462555	2573292.60389	6240752.91741	297598.602428	621643.164753	180042.217252	249358.299301	11052.747678	2212.84673279	992.495465508	0.00438345292749	0.122267616009	0.0	0.0	0.114451105944	1.2842575707	2.77135177964	0.428085856899	5.78795592916	3.4246868552	11.773967742919922	3.146939992904663	8.710461616516113	1.15367329120636	5.078507423400879	3.291512250900269	4.611526966094971	2.834283828735352	1.9233721494674685	0.219513863325119
Doppelhelices	Doppelhelices	129	12	8	862,874	b1	0	biology	1	13			0	0	0	0	0	0	1	0	0	0	NN	Doppelhelices	13.0	nn	Doppelhelix	11.0	dop-pel-he-li-ces	5.0																													21.694896697998047	18.74179649353028	18.84117317199707	11.973650932312012	5.333040237426758	4.824033260345459	8.646270751953125	2.3496017456054688	5.114525198936462	3.8614301808411255
aus	aus.	130	13	8	875,877	b1	0	biology	1	3		$.	0	0	0	0	0	0	0	0	0	0	PTKVZ	aus	3.0	ptkvz	aus	3.0	aus	1.0	468.669103761	2877.24357788	3047.3996721	2877.24357788	0.428085856899	4921.08116286	5006.30824262	7041.84954557	10996.2414062	691880.798486	1839111.63623	154052.594714	244752.951652	136403.612872	161007.799724	41334.1231877	16266.7803613	4798.31356622	0.0510223759777	0.292714090181	9745.02934146	0.856171713799	9978.06814332	29.966009983	9745.02934146	0.856171713799	10279.6059321	50.0860452572	5.76359748840332	5.493090152740479	4.611976623535156	5.342036247253418	3.52821683883667	3.9588215351104736	3.691587686538696	3.8574411869049072	26.06324136257172	27.484591722488403
Zu	Zu	131	1	9	879,880	b1	0	biology	1	2			0	0	0	1	0	0	0	0	0	0	PTKZU	Zu	2.0	ptkzu	zu	2.0	zu	1.0	11.0608818816	159.119737578	9058.93583672	0.0	0.0	873.149945791	301.150691734	16158.8284432	13822.8923193	184247.927517	445298.76112	20922.128146	24254.9165661	21072.5495996	23965.9586127	6468.08162623	1918.77279115	-0.00817507899599	0.00556322141027	0.0250449515339	9898.23032185	1.2842575707	10030.298723	39.8119846916	9898.23032185	1.2842575707	10299.8556028	47.5175301158	6.003857135772705	2.3897814750671387	6.0881757736206055	0.4779310822486877	13.771626472473145	0.0645202472805976	17.06867218017578	0.1559963524341583	0.0009277330245822	1.1798433065414429
beachten	beachten	132	2	9	881,888	b1	0	biology	1	8			0	0	0	0	0	0	0	0	0	0	VVINF	beachten	8.0	vvinf	beachten	8.0	be-ach-ten	3.0	17.0532147856	17.2494166815	35.7904958445	30.3949437071	8.98980299489	115.100476539	32.7438915572	41721.9407602	97131.3966729	2968061.81393	6624763.48256	685493.159638	1282242.57057	422248.961452	572045.565459	20337.830725	14068.4280436	218.675188064	0.00954652665591	0.166544485921	28.2285477732	0.428085856899	41.8073539855	2.1404292845	28.2285477732	0.428085856899	46.7696269361	5.13703028279	5.305671215057373	0.3596587181091308	5.221455097198486	0.3823204338550567	6.730679035186768	2.684861183166504	6.233712673187256	2.7808687686920166	0.473123699426651	1.853886842727661
ist	ist,	133	3	9	889,891	b1	0	biology	1	3		$,	0	0	0	0	0	0	0	0	0	0	VAFIN	ist	3.0	vafin	sein	4.0	ist	1.0	6193.1128442	6201.98280491	17044.4184006	6201.98280491	0.428085856899	5647.61352462	10628.2947571	6392.98535058	321.920564388	917956.027182	2251465.76597	202181.475685	311508.232091	153618.244592	108375.49979	37971.7622471	6331.86028492	6216.50992029	0.0707295422332	0.285080866351	0.0	0.0	174.505236248	21.8323787019	0.0	0.0	350.048707529	42.380499833	1.0645831823349	0.7902420163154602	0.9390028715133668	0.5941340923309326	1.1354596614837646	0.5520281195640564	1.8899338245391848	0.4840100109577179	28.404838375747204	29.766699920408428
dass	dass	134	4	9	893,896	b1	0	biology	1	4			0	0	1	0	0	0	0	0	0	0	KOUS	dass	4.0	kous	dass	4.0	dass	1.0	147.780903011	147.780903011	153.552508782	148.034330459	3.4246868552	363.833488818	251.97278067	154.729720157	3.8527727121	1003972.69599	2406145.60056	229855.777627	221936.403565	206556.835189	132887.26787	110461.430317	19319.7963127	7903.50287175	0.00336324744952	0.0553902165934	0.0	0.0	25.6370477314	20.1200352743	7683.24989344	0.428085856899	7709.39379606	23.9728079864	0.7708840370178223	2.6515164375305176	0.6830346584320068	2.2399070262908936	0.0070726508274674	0.0456163920462131	0.0006481691962108	0.2201600223779678	28.331506729125977	0.0195830985903739
der	der	135	5	9	897,899	b1	0	biology	1	3			0	0	0	0	0	0	0	0	0	0	ART	der	3.0	art	d	1.0	der	1.0	24738.5901996	26530.3631386	80100.3069113	26530.3631386	0.428085856899	9372.80956103	30912.3596552	38163.5169	19310.096833	1332151.97174	2710999.66609	487983.455471	535760.152056	398226.025843	178781.068331	110461.430317	53801.2331077	27238.2432288	0.129811235347	0.318759302208	0.0	0.0	25590.4497812	36.8153836934	0.0	0.0	33289.1996244	55.22307554	0.0899726375937461	2.4477734565734863	0.0722368657588958	0.692208468914032	0.4577586650848388	0.1227463334798812	0.9386775493621826	0.0206022765487432	0.0184742957353591	2.8375813961029053
ursprüngliche	ursprüngliche	136	6	9	900,912	b1	0	biology	1	13			0	0	0	0	0	0	0	0	0	0	ADJA	ursprüngliche	13.0	adja	ursprünglich	12.0	ur-sprüng-li-che	4.0	12.9084497347	12.9084497347	80.7043798484	13.1945774995	6.84937371039	87.6175588109	24.3639382677	17770.0792877	50300.0881857	3452938.92741	8121318.24759	507972.292074	995481.981866	269573.916599	360272.776308	32509.3788389	141.265365051	83.2386543372	0.00111914694744	0.0721519897486	0.0	0.0	0.743932188635	1.2842575707	58.3537138734	0.856171713799	62.0079741846	5.13703028279	2.467889308929444	5.946824550628662	2.497425079345703	3.8574423789978014	7.130227088928223	5.667745590209961	7.560320854187012	4.77694034576416	0.0018693606834858	1.7002534866333008
DNA-Schaden	DNA-Schaden	137	7	9	913,923	b1	0	biology	1	11			0	0	0	0	0	0	1	0	1	1	NN	DNA-Schaden	11.0	nn	DNA-Schaden	11.0																															17.708105087280273	5.401001930236816	19.16547393798828	4.324853420257568	18.254404067993164	2.2425549030303955	15.79501724243164	2.021634578704834	34.088146686553955	26.632626877631992
bei	bei	138	8	9	924,926	b1	0	biology	1	3			0	0	0	0	0	0	0	0	0	0	APPR	bei	3.0	appr	bei	3.0	bei	1.0	2135.91106436	2161.86694017	2489.87563473	2161.86694017	0.428085856899	4322.25612062	3715.43851209	5555.26048062	4566.8199214	1219263.07434	2569992.0376	157298.346328	245814.176491	54673.4895113	42554.7307768	20337.830725	14068.4280436	3488.24080696	0.0361569463119	0.220877330072	0.0	0.0	1512.16888713	28.2536665554	0.0	0.0	1895.89892012	38.0996412641	11.625276565551758	0.0578069798648357	10.581377029418944	0.0519576519727706	2.640344619750977	0.0019317077239975	2.4969935417175293	0.0013578252401202	6.155854225158691	0.0096994787454605
dieser	dieser	139	9	9	927,932	b1	0	biology	1	6			0	0	0	0	0	0	0	0	0	0	PDAT	dieser	6.0	pdat	diese	5.0	die-ser	2.0	1097.92128424	1140.7505231	4932.97346745	2820.73743186	17.5515201329	3054.51198911	2108.27210019	36770.9085432	9556.16058357	2743749.79445	5818679.09828	591083.227152	752260.72141	380948.110836	181807.207253	110461.430317	29991.8223867	29048.3692201	0.0181481817753	0.145771597812	0.0	0.0	1731.89866038	8.56171713799	0.0	0.0	2869.53447838	12.842575707	0.2193718254566192	7.328726768493652	0.176202580332756	7.826249599456787	6.863251686096191	0.5157032608985901	7.360610008239746	0.9411231875419616	24.248350143432617	0.0313869081437587
Reparatur	Reparatur	140	10	9	933,941	b1	0	biology	1	9			0	0	0	0	0	0	0	0	0	0	NN	Reparatur	9.0	nn	Reparatur	9.0	re-pa-rat-ur	4.0	2.77952685864	2.77952685864	5.24840071543	11.0527068026	20.1200352743	27.7350545876	5.21419315792	14743.4279661	47415.6456819	2438037.72042	6038234.06022	215008.460757	437238.33252	137370.773767	159558.301013	9222.31479046	4688.04810073	201.409421224	0.00364464221176	0.126692630968	0.0	0.0	0.016350157992	0.856171713799	0.0	0.0	0.32700315984	1.7123434276	5.863457202911377	2.8253352642059326	8.407893180847168	3.0160059928894043	4.836696147918701	1.060482382774353	1.9523794651031487	0.4283086955547333	3.683942317962648	0.2249451428651809
nicht	nicht	141	11	9	942,946	b1	0	biology	1	5			0	0	0	0	0	0	0	0	0	0	PTKNEG	nicht	5.0	ptkneg	nicht	5.0	nicht	1.0	6706.81845815	6717.74853877	6860.93504739	6723.92889849	4.70894442589	5491.16260306	11339.5044965	6998.07199754	2410.97954606	1471456.9038	3287078.22841	327844.187442	506392.606101	205577.542476	183411.244959	21439.2836433	8395.39737493	7474.8017292	0.0550971405892	0.222071097484	0.0	0.0	345.339862028	15.8391767053	0.0	0.0	1003.60539786	23.5447221295	2.9440128803253174	6.720571517944336	3.068532705307007	3.6635947227478014	10.901653289794922	6.2053937911987305	10.799091339111328	2.980781078338623	0.7605218291282654	2.0547688007354736
behoben	behoben	142	12	9	947,953	b1	0	biology	1	7			0	0	0	0	0	0	0	0	0	0	VVPP	behoben	7.0	vvpp	beheben	7.0	be-ho-ben	3.0	3.55615936326	3.56433444225	7.03056793655	29.5856108865	23.9728079864	43.2414714707	6.75051792767	31123.4249964	61970.1367306	2497498.78962	5453330.50797	504110.515558	858699.132698	369614.688171	459385.782413	20337.830725	14068.4280436	431.268117355	0.0251638172989	0.24499640631	8.9762367376	0.428085856899	11.9764907291	2.5685151414	8.9762367376	0.428085856899	12.0255412031	2.9966009983	4.265216827392578	1.072782039642334	4.163679122924805	0.9713407754898072	1.91709578037262	3.2594056129455566	1.383473515510559	1.7246512174606323	0.0068873945565428	0.0192622963804751
wird	wird,	143	13	9	954,957	b1	0	biology	1	4		$,	0	0	0	0	0	0	0	0	0	0	VAFIN	wird	4.0	vafin	werden	6.0	wird	1.0	2344.60448097	2347.81728702	8998.09689884	2352.31358046	4.70894442589	4665.03618164	4186.0194446	2383.28895478	15.8391767053	988692.582261	1945833.01227	114090.380583	81194.6163923	94464.2477104	32816.2056182	34258.3961147	10849.3026621	4840.94660319	0.0454900900655	0.324052246465	0.0	0.0	89.680616586	11.5583181363	0.0	0.0	1784.98762338	16.2672625622	2.729783535003662	2.025181770324707	1.523414134979248	1.3722425699234009	1.5001434087753296	1.6225974559783936	1.2783331871032717	1.0087685585021973	30.29853081703186	29.566398113965988
sondern	sondern	144	14	9	959,965	b1	0	biology	1	7			0	0	1	0	0	0	0	0	0	0	KON	sondern	7.0	kon	sondern	7.0	son-dern	2.0	759.186886042	760.576649471	769.691862552	767.762543909	17.9796059898	1987.09059277	1414.75337332	3775.18607972	4780.00667814	2663393.64844	5799486.29697	619164.819705	924351.235884	330436.235214	375138.057689	48925.779496	8037.09183762	1073.88655199	0.0112509137212	0.101055819326	0.0	0.0	10.8401547487	4.70894442589	0.0	0.0	11.5840869373	7.27745956729	1.7339040040969849	8.234798431396484	1.7948155403137207	6.488157272338867	2.982408285140991	0.4107069671154022	0.8025143146514893	1.1491941213607788	0.0294725466519594	0.0036342781968414
nur	nur	145	15	9	966,968	b1	0	biology	1	3			0	0	0	0	0	0	0	0	0	0	ADV	nur	3.0	adv	nur	3.0	nur	1.0	2370.65845773	2374.50074486	2550.53472088	2374.50074486	0.428085856899	3849.3734399	4301.83350274	2556.27362634	114.298923792	990769.99246	2259712.41192	155105.185185	132036.233187	143272.158917	87642.8736547	21439.2836433	3127.83427434	2376.08671019	0.0228255016873	0.177816950942	0.0	0.0	2602.20122014	28.2536665554	0.0	0.0	2611.74153732	33.3906968382	3.053004741668701	9.76869773864746	2.771749496459961	1.9541704654693604	3.7341465950012207	0.1611077934503555	3.3616442680358887	0.5828689932823181	0.0003463622124399	0.0783095508813858
die	die	146	16	9	969,971	b1	0	biology	1	3			0	0	0	0	0	0	0	0	0	0	ART	die	3.0	art	d	1.0	die	1.0	20527.116504	24520.1275636	80100.3069113	24520.1275636	0.428085856899	9091.29875697	30440.211361	33694.5118659	1928.95487119	1361337.08551	2613060.47141	356516.797331	303924.26305	343523.065172	189343.230678	110461.430317	29991.8223867	29048.3692201	0.0938387928357	0.266249299869	0.0	0.0	15201.9436218	35.5311261227	0.0	0.0	15852.8515865	58.2196765383	1.28379225730896	0.1071923375129699	0.4128546118736267	0.0001027531252475	3.8120367527008057	0.0405457727611064	4.898135185241699	0.0033295690082013	0.0065410323441028	0.0003853293892461
Lücke	Lücke	147	17	9	972,976	b1	0	biology	1	5			0	0	0	0	0	0	0	0	0	0	NN	Lücke	5.0	nn	Lücke	5.0	lü-cke	2.0	8.9762367376	8.9762367376	16.1376059381	9.00076197459	0.856171713799	71.1025944883	16.697832851	821.611789255	3943.95499961	1005274.69177	2255571.10934	165131.429069	280588.446819	146786.88698	215672.223221	8934.00427951	96.9646119715	18.0260491862	0.0106261666985	0.137210959746	0.0	0.0	12.221743099	8.13363128109	0.0	0.0	19.7755160913	10.7021464225	1.4459913969039917	1.4608811140060425	1.110559582710266	0.4658883512020111	7.340576171875	1.938049793243408	9.037415504455566	2.659547805786133	1.4510462284088137	0.0004477690381463
im	im	148	18	9	977,978	b1	0	biology	1	2			0	0	0	0	0	0	0	0	0	0	APPRART	im	2.0	apprart	im	2.0	im	1.0	4320.93800333	4320.93800333	4852.53069013	0.0	0.0	6505.00491667	7332.35049931	6212.43055587	1739.74092244	476263.776674	1003959.79418	79143.642817	44968.7069239	79582.1540543	29361.1246672	37971.7622471	5463.51156905	-0.00817507899599	0.0471865575674	0.258008463415	13165.4578681	0.428085856899	17856.5143979	39.8119846916	13165.4578681	0.428085856899	19278.847342	58.6477623952	1.4044225215911863	0.935634434223175	0.7385071516036987	1.3603923320770264	0.3775444328784942	4.293667793273926	0.0624249950051307	2.4048972129821777	28.847484588623047	1.650744915008545
Tochterstrang	Tochterstrang.	149	19	9	979,991	b1	0	biology	1	13		$.	0	0	0	0	0	0	1	0	0	0	NN	Tochterstrang	13.0	nn	Tochterstrang	13.0	toch-ter-strang	3.0																													25.57472038269043	4.957136154174805	24.40467643737793	7.912534713745117	14.982892036437988	3.177280902862549	13.02835178375244	3.044349431991577	39.303151485626586	28.65385578925589
In	In	150	1	10	993,994	b1	0	biology	1	2			0	0	0	1	0	0	0	0	0	0	APPR	In	2.0	appr	in	2.0	in	1.0	1126.95098976	1129.46891409	14298.1641135	0.0	0.0	3679.81140163	2136.22079625	18583.5486983	15158.092107	482564.023928	1003993.18487	206102.496999	254899.442632	207172.18156	253451.656264	8060.80774179	3275.63970259	-0.00817507899599	0.0192971185569	0.0371644358343	17049.8303029	0.856171713799	18134.491609	46.661358402	17049.8303029	0.856171713799	18352.7743933	56.9354189676	3.891032695770264	2.2722411155700684	4.033167839050293	2.318791389465332	15.3104248046875	9.290117263793944	14.289316177368164	7.802206039428711	1.3441205024719238	1.85494065284729
Hefen	Hefen	151	2	10	995,999	b1	0	biology	1	5			0	0	0	0	0	0	1	0	0	0	NN	Hefen	5.0	nn	Hefe	4.0	he-fen	2.0	0.32700315984	0.32700315984	2.56697480474	4.83147168663	4.28085856899	2.52136859888	0.58970041667	7051.22636118	18014.70903	2095696.78802	4431465.59474	403134.858302	722814.835743	342578.295818	477073.005762	10830.0176507	2903.26485432	34.0819043343	0.059769837075	0.225834299725	45.3226379538	3.4246868552	45.9194187205	9.41788885179	50.4892878793	4.70894442589	51.094243725	11.1302322794	14.122798919677734	15.15695571899414	14.893089294433594	13.866803169250488	17.171052932739258	8.652320861816406	15.80595588684082	11.185585975646973	3.83417809009552	5.204335689544678
und	und	152	3	10	1000,1002	b1	0	biology	1	3			0	0	0	0	0	0	0	0	0	0	KON	und	3.0	kon	und	3.0	und	1.0	22313.7473183	22313.7473183	23398.5884761	22313.7473183	0.428085856899	9064.0679761	29467.6401896	23513.5137367	723.037012303	869972.90787	1656300.13956	195202.966651	251153.263298	160187.509171	58920.0250002	32509.3788389	28906.6542257	22352.5789435	0.120238001286	0.419307858966	0.0	0.0	2201.34439665	22.6885504157	0.0	0.0	2454.42031712	42.8085856899	5.125494480133057	1.6589995622634888	4.991391181945801	1.3172038793563845	8.93273639678955	0.0044091152958571	8.478353500366211	0.002515249652788	2.382673740386963	1.6070343255996704
höheren	höheren	153	4	10	1003,1009	b1	0	biology	1	7			0	0	0	0	0	0	0	0	0	0	ADJA	höheren	7.0	adja	hoch	4.0	hö-he-ren	3.0	54.8466049841	54.8466049841	597.181345578	77.7613514099	3.8527727121	291.72234689	101.288805779	13329.6379796	30018.6645434	2789720.32376	6000400.26028	647764.516065	1226552.45336	372160.734773	514453.034701	17646.9952984	679.880444702	171.104403386	0.00446965988784	0.114891998315	0.0	0.0	25.0157417277	2.9966009983	0.0	0.0	62.3758527394	4.28085856899	4.834238052368164	5.004834175109863	6.012897968292236	4.467984199523926	11.518089294433594	4.183639526367188	10.44130802154541	3.3016881942749023	0.2112290859222412	3.820605993270874
Eukaryoten	Eukaryoten	154	5	10	1010,1019	b1	0	biology	1	10			0	0	0	0	0	1	0	0	0	0	NN	Eukaryoten	10.0	adja	Eukaryot	8.0	eu-kar-yo-ten	4.0		0.359703475824		0.678531556667	4.28085856899	0.126068429944	0.620737280705	19838.3987989	53675.1170815	2475569.15656	5965253.98334	500546.230166	985329.069598	363040.968174	520959.51164	14903.9783425	367.71505324	4.13658997197	0.00459700193182	0.235169978773	0.0	0.0	0.0	0.0	0.0	0.0	0.024525236988	0.428085856899	16.44119644165039	12.073050498962402	9.764558792114258	7.451009273529053	16.33409309387207	0.9616081714630128	8.226653099060059	0.6239264011383057	0.5265230757941026	0.4715202366933226
