index	sent_index_in_text	sentence	constituency_tree	str_constituents	pos_tags	constituents	text_id_numeric	text_id	needs_correction
61	2	Die Kammer ist in zwei D-förmige Hälften aufgeteilt, zwischen denen eine Hochfrequenzspannung anliegt.	(S (NP (ART Die) (NN Kammer)) (VAFIN ist) (VP (APPR in) (CARD zwei) (ADJA D-förmige) (NN Hälften) (VVPP aufgeteilt))) ($, ,) (PP (S (PP (APPR zwischen) (PRELS denen)) (NP (ART eine) (NN Hochfrequenzspannung)) (VVFIN anliegt))) ($. .)	['(S (NP (ART Die) (NN Kammer)) (VAFIN ist) (VP (PP (APPR in) (CARD zwei) (ADJA D-förmige) (NN Hälften) (VVPP aufgeteilt) ($, ,) (S (PP (APPR zwischen) (PRELS denen)) (NP (ART eine) (NN Hochfrequenzspannung)) (VVFIN anliegt))))) ($. .)']	['DET', 'NOUN', 'AUX', 'ADP', 'NUM', 'NUM', 'NOUN', 'VERB', 'PUNCT', 'ADP', 'PRON', 'DET', 'NOUN', 'VERB', 'PUNCT']	[Die Kammer ist in zwei D-förmige Hälften aufgeteilt, zwischen denen eine Hochfrequenzspannung anliegt., Die Kammer ist in zwei D-förmige Hälften aufgeteilt, Die Kammer, Die, Kammer, ist, in zwei D-förmige Hälften aufgeteilt, in, zwei, D-förmige, Hälften, aufgeteilt, ,, zwischen denen eine Hochfrequenzspannung anliegt, zwischen denen, zwischen, denen, eine Hochfrequenzspannung, eine, Hochfrequenzspannung, anliegt, .]	6	p0	False
62	3	Die von der Ionenquelle im Spalt zwischen den Kammern im Zentrum der Anordnung emittierten positiven Ionen werden auf die negative Kammerhälfte zu beschleunigt.	(S (NP (ART Die) (AP (APPR von) (ART der) (NN Ionenquelle) (PP (APPRART im) (NN Spalt) (PP (APPR zwischen) (ART den) (NN Kammern))) (PP (APPRART im) (NN Zentrum) (NP (ART der) (NN Anordnung))) (ADJA emittierten)) (ADJA positiven) (NN Ionen)) (VAFIN werden) (VP (PP (APPR auf) (ART die) (ADJA negative) (NN Kammerhälfte)) (VZ (PTKZU zu) (VVINF beschleunigt)))) ($. .)	['(S (NP (ART Die) (AP (APPR von) (ART der) (NN Ionenquelle) (PP (APPRART im) (NN Spalt) (PP (APPR zwischen) (ART den) (NN Kammern))) (PP (APPRART im) (NN Zentrum) (NP (ART der) (NN Anordnung))) (ADJA emittierten)) (ADJA positiven) (NN Ionen)) (VAFIN werden) (VP (PP (APPR auf) (ART die) (ADJA negative) (NN Kammerhälfte)) (VZ (APZR zu) (VVINF beschleunigt)))) ($. .)']	['DET', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'DET', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'AUX', 'ADP', 'DET', 'ADJ', 'NOUN', 'PART', 'VERB', 'PUNCT']	[Die von der Ionenquelle im Spalt zwischen den Kammern im Zentrum der Anordnung emittierten positiven Ionen werden auf die negative Kammerhälfte zu beschleunigt., Die von der Ionenquelle im Spalt zwischen den Kammern im Zentrum der Anordnung emittierten positiven Ionen werden auf die negative Kammerhälfte zu beschleunigt, Die von der Ionenquelle im Spalt zwischen den Kammern im Zentrum der Anordnung emittierten positiven Ionen, Die, von der Ionenquelle im Spalt zwischen den Kammern im Zentrum der Anordnung emittierten, von, der, Ionenquelle, im Spalt zwischen den Kammern, im, Spalt, zwischen den Kammern, zwischen, den, Kammern, im Zentrum der Anordnung, im, Zentrum, der Anordnung, der, Anordnung, emittierten, positiven, Ionen, werden, auf die negative Kammerhälfte zu beschleunigt, auf die negative Kammerhälfte, auf, die, negative, Kammerhälfte, zu beschleunigt, zu, beschleunigt, .]	6	p0	False
63	4	Da im Inneren der Kammerhälften mit metallischen Wänden kein elektrisches Feld existiert, beschreiben die Ionen hier im Magnetfeld einen Halbkreis in der x-y-Ebene, dessen Radius durch die als Zentripetalkraft wirkende Lorentzkraft festgelegt und dessen Umlaufszeit unabhängig vom Radius ist.	(S (KOUS Da) (PP (APPRART im) (NN Inneren) (NP (ART der) (NN Kammerhälften) (PP (APPR mit) (ADJA metallischen) (NN Wänden)))) (NP (PIAT kein) (ADJA elektrisches) (NN Feld)) (VVFIN existiert)) ($, ,) (S (VVFIN beschreiben) (NP (ART die) (NN Ionen)) (ADV hier) (PP (APPRART im) (NN Magnetfeld)) (ART einen) (NN Halbkreis) (PP (APPR in) (ART der) (NN x-y-Ebene))) ($, ,) (NP (CS (S (NP (PRELAT dessen) (NN Radius)) (VP (PP (APPR durch) (ART die) (AP (PP (APPR als) (NN Zentripetalkraft)) (ADJA wirkende)) (NN Lorentzkraft)) (VVPP festgelegt))) (KON und) (S (NP (PRELAT dessen) (NN Umlaufszeit)) (AP (ADJD unabhängig) (PP (APPRART vom) (NN Radius))) (VAFIN ist)))) ($. .)	['(CS (S (KOUS Da) (PP (APPRART im) (NN Inneren) (NP (ART der) (NN Kammerhälften) (PP (APPR mit) (ADJA metallischen) (NN Wänden)))) (NP (PIAT kein) (ADJA elektrisches) (NN Feld)) (VVFIN existiert)) ($, ,) (S (VVFIN beschreiben) (NP (ART die) (NN Ionen)) (ADV hier) (PP (APPRART im) (NN Magnetfeld)) (NP (ART einen) (NN Halbkreis) (PP (APPR in) (ART der) (NN x-y-Ebene))) ($, ,) (S (NP (PRELAT dessen) (NN Radius)) (CC (VP (PP (APPR durch) (ART die) (AP (PP (APPR als) (NN Zentripetalkraft)) (ADJA wirkende)) (NN Lorentzkraft)) (VVPP festgelegt)) (KON und) (S (NP (PRELAT dessen) (NN Umlaufszeit)) (AP (ADJD unabhängig) (PP (APPRART vom) (NN Radius))) (VAFIN ist)))))) ($. .)']	['SCONJ', 'ADP', 'NOUN', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'DET', 'ADJ', 'NOUN', 'VERB', 'PUNCT', 'VERB', 'DET', 'NOUN', 'ADV', 'ADP', 'NOUN', 'DET', 'NOUN', 'ADP', 'DET', 'PROPN', 'PUNCT', 'DET', 'NOUN', 'ADP', 'DET', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'CCONJ', 'DET', 'NOUN', 'ADV', 'ADP', 'NOUN', 'AUX', 'PUNCT']	[Da im Inneren der Kammerhälften mit metallischen Wänden kein elektrisches Feld existiert, beschreiben die Ionen hier im Magnetfeld einen Halbkreis in der x-y-Ebene, dessen Radius durch die als Zentripetalkraft wirkende Lorentzkraft festgelegt und dessen Umlaufszeit unabhängig vom Radius ist., Da im Inneren der Kammerhälften mit metallischen Wänden kein elektrisches Feld existiert, Da, im Inneren der Kammerhälften mit metallischen Wänden, im, Inneren, der Kammerhälften mit metallischen Wänden, der, Kammerhälften, mit metallischen Wänden, mit, metallischen, Wänden, kein elektrisches Feld, kein, elektrisches, Feld, existiert, ,, beschreiben die Ionen hier im Magnetfeld einen Halbkreis in der x-y-Ebene, beschreiben, die Ionen, die, Ionen, hier, im Magnetfeld, im, Magnetfeld, einen, Halbkreis, in der x-y-Ebene, in, der, x-y-Ebene, ,, dessen Radius durch die als Zentripetalkraft wirkende Lorentzkraft festgelegt und dessen Umlaufszeit unabhängig vom Radius ist, dessen Radius durch die als Zentripetalkraft wirkende Lorentzkraft festgelegt, dessen Radius, dessen, Radius, durch die als Zentripetalkraft wirkende Lorentzkraft festgelegt, durch die als Zentripetalkraft wirkende Lorentzkraft, durch, die, als Zentripetalkraft wirkende, als Zentripetalkraft, als, Zentripetalkraft, wirkende, Lorentzkraft, festgelegt, und, dessen Umlaufszeit unabhängig vom Radius ist, dessen Umlaufszeit, dessen, Umlaufszeit, unabhängig vom Radius, unabhängig, vom Radius, vom, Radius, ist, .]	6	p0	False
64	5	Wird die Hochfrequenz nun genau so gewählt, dass die Ionen nach Durchlaufen des Halbkreises immer zu einem Zeitpunkt wieder am Spalt ankommen, bei dem die richtige Polarität der Beschleunigungsspannung anliegt, nimmt ihre kinetische Energie bei Durchlaufen des Spaltes zu, ihre Geschwindigkeit wächst und daher auch der Radius des nächsten Halbkreises.	(S (VAFIN Wird) (NP (ART die) (NN Hochfrequenz)) (VP (ADV nun) (AVP (ADJD genau) (ADV so)) (VVPP gewählt))) ($, ,) (S (KOUS dass) (NP (ART die) (NN Ionen)) (PP (APPR nach) (NN Durchlaufen) (NP (ART des) (NN Halbkreises))) (ADV immer) (APPR zu) (ART einem) (NN Zeitpunkt) (ADV wieder) (APPRART am) (NN Spalt) (VVFIN ankommen)) ($, ,) (PP (S (PP (APPR bei) (PRELS dem)) (NP (ART die) (ADJA richtige) (NN Polarität)) (NP (ART der) (NN Beschleunigungsspannung)) (VVFIN anliegt))) ($, ,) (CS (S (VVFIN nimmt) (NP (PPOSAT ihre) (ADJA kinetische) (NN Energie)) (PP (APPR bei) (NN Durchlaufen) (NP (ART des) (NN Spaltes))) (PTKVZ zu))) ($, ,) (S (NP (PPOSAT ihre) (NN Geschwindigkeit)) (VVFIN wächst)) (KON und) (S (PROAV daher) (NP (ADV auch) (ART der) (NN Radius) (NP (ART des) (ADJA nächsten) (NN Halbkreises)))) ($. .)	['(CS (S (VAFIN Wird) (NP (ART die) (NN Hochfrequenz)) (ADV nun) (VP (AVP (ADJD genau) (ADV so)) (VVPP gewählt))) ($, ,) (S (KOUS dass) (NP (ART die) (NN Ionen)) (PP (APPR nach) (NN Durchlaufen) (NP (ART des) (NN Halbkreises))) (PP (ADV immer) (APPR zu) (ART einem) (NN Zeitpunkt) (ADV wieder)) (PP (APPRART am) (NN Spalt) (VVFIN ankommen) ($, ,) (S (PP (APPR bei) (PRELS dem)) (NP (ART die) (ADJA richtige) (NN Polarität) (NP (ART der) (NN Beschleunigungsspannung))) (VVFIN anliegt))) ($, ,) (CS (S (VVFIN nimmt) (NP (PPOSAT ihre) (ADJA kinetische) (NN Energie)) (PP (APPR bei) (NN Durchlaufen) (NP (ART des) (NN Spaltes))) (PTKVZ zu)) ($, ,) (CS (S (NP (PPOSAT ihre) (NN Geschwindigkeit)) (VVFIN wächst)) (KON und) (NP (PROAV daher) (ADV auch) (ART der) (NN Radius) (NP (ART des) (ADJA nächsten) (NN Halbkreises))))))) ($. .)']	['AUX', 'DET', 'NOUN', 'ADV', 'ADV', 'ADV', 'VERB', 'PUNCT', 'SCONJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'DET', 'NOUN', 'ADV', 'ADP', 'DET', 'NOUN', 'ADV', 'ADP', 'NOUN', 'VERB', 'PUNCT', 'ADP', 'PRON', 'DET', 'ADJ', 'NOUN', 'DET', 'NOUN', 'VERB', 'PUNCT', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'DET', 'NOUN', 'ADP', 'PUNCT', 'DET', 'NOUN', 'VERB', 'CCONJ', 'ADV', 'ADV', 'DET', 'NOUN', 'DET', 'ADJ', 'NOUN', 'PUNCT']	[Wird die Hochfrequenz nun genau so gewählt, dass die Ionen nach Durchlaufen des Halbkreises immer zu einem Zeitpunkt wieder am Spalt ankommen, bei dem die richtige Polarität der Beschleunigungsspannung anliegt, nimmt ihre kinetische Energie bei Durchlaufen des Spaltes zu, ihre Geschwindigkeit wächst und daher auch der Radius des nächsten Halbkreises., Wird die Hochfrequenz nun genau so gewählt, Wird, die Hochfrequenz, die, Hochfrequenz, nun genau so gewählt, nun, genau so, genau, so, gewählt, ,, dass die Ionen nach Durchlaufen des Halbkreises immer zu einem Zeitpunkt wieder am Spalt ankommen, dass, die Ionen, die, Ionen, nach Durchlaufen des Halbkreises, nach, Durchlaufen, des Halbkreises, des, Halbkreises, immer, zu, einem, Zeitpunkt, wieder, am, Spalt, ankommen, ,, bei dem die richtige Polarität der Beschleunigungsspannung anliegt, bei dem, bei, dem, die richtige Polarität, die, richtige, Polarität, der Beschleunigungsspannung, der, Beschleunigungsspannung, anliegt, ,, nimmt ihre kinetische Energie bei Durchlaufen des Spaltes zu, nimmt, ihre kinetische Energie, ihre, kinetische, Energie, bei Durchlaufen des Spaltes, bei, Durchlaufen, des Spaltes, des, Spaltes, zu, ,, ihre Geschwindigkeit wächst, ihre Geschwindigkeit, ihre, Geschwindigkeit, wächst, und, daher auch der Radius des nächsten Halbkreises, daher, auch der Radius des nächsten Halbkreises, auch, der, Radius, des nächsten Halbkreises, des, nächsten, Halbkreises, .]	6	p0	False
65	6	Die Ionen durchlaufen deshalb eine spiralartige Bahn, die aus lauter Halbkreisen mit wachsenden Radien besteht, bis sie den Rand des Magnetfeldes erreicht haben und dort durch ein elektrisches Ablenkfeld extrahiert werden können.	(S (NP (ART Die) (NN Ionen)) (VVFIN durchlaufen) (PROAV deshalb) (ART eine) (ADJA spiralartige) (NN Bahn)) ($, ,) (NP (S (PRELS die) (PP (APPR aus) (PIAT lauter) (NN Halbkreisen)) (PP (APPR mit) (ADJA wachsenden) (NN Radien)) (VVFIN besteht))) ($, ,) (CS (S (KOUS bis) (PPER sie) (VP (NP (ART den) (NN Rand) (NP (ART des) (NN Magnetfeldes))) (VVPP erreicht)) (VAFIN haben)) (KON und) (S (VP (VP (ADV dort) (PP (APPR durch) (ART ein) (ADJA elektrisches) (NN Ablenkfeld)) (VVPP extrahiert)) (VAINF werden)) (VMFIN können))) ($. .)	['(CS (S (NP (ART Die) (NN Ionen)) (VVFIN durchlaufen) (PROAV deshalb) (NP (ART eine) (ADJA spiralartige) (NN Bahn) ($, ,) (S (PRELS die) (PP (APPR aus) (PIAT lauter) (NN Halbkreisen)) (PP (APPR mit) (ADJA wachsenden) (NN Radien)) (VVFIN besteht)))) ($, ,) (CS (S (KOUS bis) (PPER sie) (VP (NP (ART den) (NN Rand) (NP (ART des) (NN Magnetfeldes))) (VVPP erreicht)) (VAFIN haben)) (KON und) (S (VP (VP (ADV dort) (PP (APPR durch) (ART ein) (ADJA elektrisches) (NN Ablenkfeld)) (VVPP extrahiert)) (VAINF werden)) (VMFIN können)))) ($. .)']	['DET', 'NOUN', 'VERB', 'ADV', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'PRON', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'PUNCT', 'SCONJ', 'PRON', 'DET', 'NOUN', 'DET', 'NOUN', 'VERB', 'AUX', 'CCONJ', 'ADV', 'ADP', 'DET', 'ADJ', 'NOUN', 'VERB', 'AUX', 'AUX', 'PUNCT']	[Die Ionen durchlaufen deshalb eine spiralartige Bahn, die aus lauter Halbkreisen mit wachsenden Radien besteht, bis sie den Rand des Magnetfeldes erreicht haben und dort durch ein elektrisches Ablenkfeld extrahiert werden können., Die Ionen durchlaufen deshalb eine spiralartige Bahn, Die Ionen, Die, Ionen, durchlaufen, deshalb, eine, spiralartige, Bahn, ,, die aus lauter Halbkreisen mit wachsenden Radien besteht, die, aus lauter Halbkreisen, aus, lauter, Halbkreisen, mit wachsenden Radien, mit, wachsenden, Radien, besteht, ,, bis sie den Rand des Magnetfeldes erreicht haben und dort durch ein elektrisches Ablenkfeld extrahiert werden können, bis sie den Rand des Magnetfeldes erreicht haben, bis, sie, den Rand des Magnetfeldes erreicht, den Rand des Magnetfeldes, den, Rand, des Magnetfeldes, des, Magnetfeldes, erreicht, haben, und, dort durch ein elektrisches Ablenkfeld extrahiert werden können, dort durch ein elektrisches Ablenkfeld extrahiert werden, dort durch ein elektrisches Ablenkfeld extrahiert, dort, durch ein elektrisches Ablenkfeld, durch, ein, elektrisches, Ablenkfeld, extrahiert, werden, können, .]	6	p0	False
66	1	Wenn ein ruhendes Atom ein Photon absorbiert, so nimmt es bei der Absorption den Photonenimpuls auf und erfährt deshalb einen Rückstoßimpuls, der zu einer kinetischen Rückstoßenergie führt.	(AVP (S (KOUS Wenn) (NP (ART ein) (ADJA ruhendes) (NN Atom)) (NP (ART ein) (NN Photon)) (VVFIN absorbiert))) ($, ,) (CS (S (ADV so) (VVFIN nimmt) (PPER es) (PP (APPR bei) (ART der) (NN Absorption)) (NP (ART den) (NN Photonenimpuls)) (PTKVZ auf)) (KON und) (S (VVFIN erfährt) (PROAV deshalb) (ART einen) (NN Rückstoßimpuls))) ($, ,) (NP (S (PRELS der) (PP (APPR zu) (ART einer) (ADJA kinetischen) (NN Rückstoßenergie)) (VVFIN führt))) ($. .)	['(CS (S (AVP (S (KOUS Wenn) (NP (ART ein) (ADJA ruhendes) (NN Atom)) (NP (ART ein) (NN Photon)) (VVFIN absorbiert)) ($, ,)  (ADV so)) (VVFIN nimmt) (PPER es) (PP (APPR bei) (ART der) (NN Absorption)) (NP (ART den) (NN Photonenimpuls)) (PTKVZ auf)) (KON und) (S (VVFIN erfährt) (PROAV deshalb) (NP (ART einen) (NN Rückstoßimpuls) ($, ,) (S (PRELS der) (PP (APPR zu) (ART einer) (ADJA kinetischen) (NN Rückstoßenergie)) (VVFIN führt))))) ($. .)']	['SCONJ', 'DET', 'ADJ', 'NOUN', 'DET', 'NOUN', 'VERB', 'PUNCT', 'ADV', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN', 'DET', 'NOUN', 'ADP', 'CCONJ', 'VERB', 'ADV', 'DET', 'NOUN', 'PUNCT', 'PRON', 'ADP', 'DET', 'ADJ', 'NOUN', 'VERB', 'PUNCT']	[Wenn ein ruhendes Atom ein Photon absorbiert, so nimmt es bei der Absorption den Photonenimpuls auf und erfährt deshalb einen Rückstoßimpuls, der zu einer kinetischen Rückstoßenergie führt., Wenn ein ruhendes Atom ein Photon absorbiert, Wenn, ein ruhendes Atom, ein, ruhendes, Atom, ein Photon, ein, Photon, absorbiert, ,, so nimmt es bei der Absorption den Photonenimpuls auf und erfährt deshalb einen Rückstoßimpuls, so nimmt es bei der Absorption den Photonenimpuls auf, so, nimmt, es, bei der Absorption, bei, der, Absorption, den Photonenimpuls, den, Photonenimpuls, auf, und, erfährt deshalb einen Rückstoßimpuls, erfährt, deshalb, einen, Rückstoßimpuls, ,, der zu einer kinetischen Rückstoßenergie führt, der, zu einer kinetischen Rückstoßenergie, zu, einer, kinetischen, Rückstoßenergie, führt, .]	7	p1	False
67	2	Die Photonenenergie wird dabei zum einen als Rückstoßenergie und zum anderen als Anregungsenergie auf das Atom übertragen.	(S (NP (ART Die) (NN Photonenenergie)) (VAFIN wird) (VP (PROAV dabei) (CPP (PP (PP (APPRART zum) (PIS einen)) (APPR als) (NN Rückstoßenergie)) (KON und) (PP (PP (APPRART zum) (PIS anderen)) (APPR als) (NN Anregungsenergie) (PP (APPR auf) (ART das) (NN Atom)))) (VVPP übertragen))) ($. .)	['(S (NP (ART Die) (NN Photonenenergie)) (VAFIN wird) (VP (PROAV dabei) (CPP (PP (PP (APPRART zum) (PIS einen)) (APPR als) (NN Rückstoßenergie)) (KON und) (PP (PP (APPRART zum) (PIS anderen)) (APPR als) (NN Anregungsenergie))) (PP (APPR auf) (ART das) (NN Atom)) (VVPP übertragen))) ($. .)']	['DET', 'NOUN', 'AUX', 'ADV', 'ADP', 'PRON', 'ADP', 'NOUN', 'CCONJ', 'ADP', 'ADJ', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'PUNCT']	[Die Photonenenergie wird dabei zum einen als Rückstoßenergie und zum anderen als Anregungsenergie auf das Atom übertragen., Die Photonenenergie wird dabei zum einen als Rückstoßenergie und zum anderen als Anregungsenergie auf das Atom übertragen, Die Photonenenergie, Die, Photonenenergie, wird, dabei zum einen als Rückstoßenergie und zum anderen als Anregungsenergie auf das Atom übertragen, dabei, zum einen als Rückstoßenergie und zum anderen als Anregungsenergie auf das Atom, zum einen als Rückstoßenergie, zum einen, zum, einen, als, Rückstoßenergie, und, zum anderen als Anregungsenergie auf das Atom, zum anderen, zum, anderen, als, Anregungsenergie, auf das Atom, auf, das, Atom, übertragen, .]	7	p1	False
68	3	Die Frequenz der Anregung unterscheidet sich also von der des Photons um einen gewissen Betrag.	(S (NP (ART Die) (NN Frequenz) (NP (ART der) (NN Anregung))) (VVFIN unterscheidet) (PRF sich) (ADV also) (PP (APPR von) (PDS der) (NP (ART des) (NN Photons))) (PP (APPR um) (ART einen) (ADJA gewissen) (NN Betrag))) ($. .)	['(S (NP (ART Die) (NN Frequenz) (NP (ART der) (NN Anregung))) (VVFIN unterscheidet) (PRF sich) (ADV also) (PP (APPR von) (PDS der) (NP (ART des) (NN Photons))) (PP (APPR um) (ART einen) (ADJA gewissen) (NN Betrag))) ($. .)']	['DET', 'NOUN', 'DET', 'NOUN', 'VERB', 'PRON', 'ADV', 'ADP', 'PRON', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']	[Die Frequenz der Anregung unterscheidet sich also von der des Photons um einen gewissen Betrag., Die Frequenz der Anregung unterscheidet sich also von der des Photons um einen gewissen Betrag, Die Frequenz der Anregung, Die, Frequenz, der Anregung, der, Anregung, unterscheidet, sich, also, von der des Photons, von, der, des Photons, des, Photons, um einen gewissen Betrag, um, einen, gewissen, Betrag, .]	7	p1	False
69	4	Auch bei der Emission eines Photons erfährt das Atom einen Rückstoß.	(S (PP (ADV Auch) (APPR bei) (ART der) (NN Emission) (NP (ART eines) (NN Photons))) (VVFIN erfährt) (NP (ART das) (NN Atom)) (NP (ART einen) (NN Rückstoß))) ($. .)	['(S (PP (ADV Auch) (APPR bei) (ART der) (NN Emission) (NP (ART eines) (NN Photons))) (VVFIN erfährt) (NP (ART das) (NN Atom)) (NP (ART einen) (NN Rückstoß))) ($. .)']	['ADV', 'ADP', 'DET', 'NOUN', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'DET', 'NOUN', 'PUNCT']	[Auch bei der Emission eines Photons erfährt das Atom einen Rückstoß., Auch bei der Emission eines Photons erfährt das Atom einen Rückstoß, Auch bei der Emission eines Photons, Auch, bei, der, Emission, eines Photons, eines, Photons, erfährt, das Atom, das, Atom, einen Rückstoß, einen, Rückstoß, .]	7	p1	False
70	5	Die dabei erzeugte Rückstoßenergie fehlt dem emittierten Photon, so dass dessen Wellenlänge ebenfalls von jener der Anregung verschieden ist.	(S (NP (ART Die) (AP (PROAV dabei) (ADJA erzeugte)) (NN Rückstoßenergie)) (VVFIN fehlt) (NP (ART dem) (ADJA emittierten) (NN Photon))) ($, ,) (S (ADV so) (KOUS dass) (NP (PDS dessen) (NN Wellenlänge)) (ADV ebenfalls) (AP (PP (APPR von) (PDS jener) (NP (ART der) (NN Anregung))) (ADJD verschieden)) (VAFIN ist)) ($. .)	['(S (NP (ART Die) (AP (PROAV dabei) (ADJA erzeugte)) (NN Rückstoßenergie)) (VVFIN fehlt) (NP (ART dem) (ADJA emittierten) (NN Photon))) ($, ,) (S (ADV so) (KOUS dass) (NP (PRELAT dessen) (NN Wellenlänge)) (ADV ebenfalls) (AP (PP (APPR von) (PDS jener) (NP (ART der) (NN Anregung))) (ADJD verschieden)) (VAFIN ist)) ($. .)']	['DET', 'ADV', 'ADJ', 'NOUN', 'VERB', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'ADV', 'SCONJ', 'PRON', 'NOUN', 'ADV', 'ADP', 'PRON', 'DET', 'NOUN', 'ADV', 'AUX', 'PUNCT']	[Die dabei erzeugte Rückstoßenergie fehlt dem emittierten Photon, so dass dessen Wellenlänge ebenfalls von jener der Anregung verschieden ist., Die dabei erzeugte Rückstoßenergie fehlt dem emittierten Photon, Die dabei erzeugte Rückstoßenergie, Die, dabei erzeugte, dabei, erzeugte, Rückstoßenergie, fehlt, dem emittierten Photon, dem, emittierten, Photon, ,, so dass dessen Wellenlänge ebenfalls von jener der Anregung verschieden ist, so, dass, dessen Wellenlänge, dessen, Wellenlänge, ebenfalls, von jener der Anregung verschieden, von jener der Anregung, von, jener, der Anregung, der, Anregung, verschieden, ist, .]	7	p1	False
71	6	Atome, die sich nur in ihrem Impuls unterscheiden, können also Photonen mit unterschiedlicher Frequenz absorbieren bzw. emittieren.	(NN Atome) ($, ,) (NP (S (PRELS die) (PRF sich) (PP (ADV nur) (APPR in) (PPOSAT ihrem) (NN Impuls)) (VVFIN unterscheiden))) ($, ,) (S (VMFIN können) (ADV also) (CVP (VP (NP (NN Photonen) (PP (APPR mit) (ADJA unterschiedlicher) (NN Frequenz))) (VVINF absorbieren)) (KON bzw.) (VP (VVINF emittieren)))) ($. .)	['(S (NP (NN Atome) ($, ,) (S (PRELS die) (PRF sich) (PP (ADV nur) (APPR in) (PPOSAT ihrem) (NN Impuls)) (VVFIN unterscheiden))) ($, ,) (VMFIN können) (ADV also) (CVP (VP (NP (NN Photonen) (PP (APPR mit) (ADJA unterschiedlicher) (NN Frequenz))) (VVINF absorbieren)) (KON bzw.) (VP (VVINF emittieren)))) ($. .)']	['PROPN', 'PUNCT', 'PRON', 'PRON', 'ADV', 'ADP', 'DET', 'NOUN', 'VERB', 'PUNCT', 'AUX', 'ADV', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'CCONJ', 'VERB', 'PUNCT']	[Atome, die sich nur in ihrem Impuls unterscheiden, können also Photonen mit unterschiedlicher Frequenz absorbieren bzw. emittieren., Atome, ,, die sich nur in ihrem Impuls unterscheiden, die, sich, nur in ihrem Impuls, nur, in, ihrem, Impuls, unterscheiden, ,, können also Photonen mit unterschiedlicher Frequenz absorbieren bzw. emittieren, können, also, Photonen mit unterschiedlicher Frequenz absorbieren bzw. emittieren, Photonen mit unterschiedlicher Frequenz absorbieren, Photonen mit unterschiedlicher Frequenz, Photonen, mit unterschiedlicher Frequenz, mit, unterschiedlicher, Frequenz, absorbieren, bzw., emittieren, .]	7	p1	False
